# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
14/03/2026 00:00:01,Base Station,2190069,57.003785,9.824150,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,352004593,54.802737,12.819683,Under way using engine,0.0,14.0,245.2,243,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Base Station,2614700,54.094723,15.063923,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,211833390,54.100310,11.207385,Under way using engine,0.0,17.3,55.7,55,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,230028680,56.896803,12.493142,Restricted maneuverability,0.0,0.0,181.7,212,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Base Station,2190069,57.003785,9.824150,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,219922000,56.003797,8.123320,Engaged in fishing,0.0,0.1,302.6,243,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,219002732,57.439280,10.549657,Under way sailing,0.0,0.0,339.4,230,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,211474000,55.058910,15.135683,Under way using engine,0.0,0.0,312.9,174,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Base Station,2655135,55.478315,13.270352,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,265057030,57.674762,11.664562,Unknown value,0.0,0.0,200.0,160,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Base Station,2655135,55.478315,13.270352,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Base Station,2655135,55.478315,13.270352,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,219002823,56.127127,12.309580,Engaged in fishing,0.0,0.0,302.2,272,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class B,211715730,54.810035,9.453903,Unknown value,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,219001039,56.004872,8.123282,Engaged in fishing,0.0,0.0,,242,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,219796000,57.594447,9.959955,Engaged in fishing,0.0,0.0,272.7,72,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,314207000,54.233563,14.552437,Under way using engine,0.0,10.4,33.0,37,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,219796000,57.594447,9.959955,Engaged in fishing,0.0,0.0,272.7,72,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:01,Class A,219000575,55.683018,12.595372,Under way using engine,,0.1,269.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,266352000,56.384858,11.575322,Under way using engine,,10.0,112.7,114,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,266352000,56.384858,11.575322,Under way using engine,,10.0,112.7,114,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,211325510,56.888405,11.829552,Under way using engine,0.0,12.4,341.9,343,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219996000,57.668208,10.773008,Under way using engine,0.0,7.8,6.4,0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,211325510,56.888405,11.829552,Under way using engine,0.0,12.4,341.9,343,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,266352000,56.384858,11.575322,Under way using engine,,10.0,112.7,114,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,211302790,54.524495,12.312373,Under way using engine,0.0,9.1,54.2,56,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219001182,55.822558,10.063898,Under way using engine,0.0,0.0,294.5,270,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,211302790,54.524495,12.312373,Under way using engine,0.0,9.1,54.2,56,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219996000,57.668208,10.773008,Under way using engine,0.0,7.8,6.4,0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190067,55.032667,9.248500,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,211325510,56.888405,11.829552,Under way using engine,0.0,12.4,341.9,343,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219024178,54.548660,11.975947,Under way using engine,,21.4,297.4,296,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190077,55.141667,15.000000,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219011321,56.193938,10.668377,Unknown value,0.0,0.0,222.2,265,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219011321,56.193938,10.668377,Unknown value,0.0,0.0,222.2,265,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,246571000,55.613102,12.696488,Under way using engine,0.0,13.2,177.2,176,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,265586990,55.372438,13.143622,Under way using engine,,0.0,257.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,341412000,56.176340,11.071685,Under way using engine,0.0,9.9,180.0,181,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,246571000,55.613102,12.696488,Under way using engine,0.0,13.2,177.2,176,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,AtoN,219016773,56.095733,4.256167,Unknown value,,,,,Unknown,Unknown,SOUTH ARNE NORTH,Undefined,,30,30,Surveyed,,Unknown,,AIS,15,15,15,15
14/03/2026 00:00:02,Class A,341412000,56.176340,11.071685,Under way using engine,0.0,9.9,180.0,181,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190067,55.032667,9.248500,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190067,55.032667,9.248500,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190067,55.032667,9.248500,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190067,55.032667,9.248500,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,305773000,55.757538,4.193547,Under way using engine,0.0,8.3,226.0,227,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,268235302,54.596625,12.698062,Restricted maneuverability,,4.5,263.5,275,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,265547220,57.704303,11.939617,Under way using engine,0.0,0.0,335.1,248,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219011136,57.593467,9.956580,Engaged in fishing,,0.0,215.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,261001760,55.058642,15.135617,Under way using engine,0.0,0.0,0.0,175,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219011136,57.593467,9.956580,Engaged in fishing,,0.0,215.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,211731030,54.472590,9.038405,Under way using engine,0.0,0.0,,257,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,305691000,54.717697,10.850575,Under way using engine,0.0,11.6,195.7,195,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,305691000,54.717697,10.850575,Under way using engine,0.0,11.6,195.7,195,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,305691000,54.717697,10.850575,Under way using engine,0.0,11.6,195.7,195,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,218601000,55.115012,15.549482,Under way using engine,0.0,9.5,61.8,63,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,246324000,55.012213,13.780913,Under way using engine,0.0,8.6,251.2,249,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,312574000,57.514130,11.353297,Under way using engine,0.0,9.9,143.7,141,9502843,V3PL6,SWEET JUDI,Cargo,,28,180,GPS,10.3,DE RSK,15/03/2026 02:00:00,AIS,151,29,19,9
14/03/2026 00:00:02,Class A,246324000,55.012213,13.780913,Under way using engine,0.0,8.6,251.2,249,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class B,265058910,57.691643,11.770150,Unknown value,,0.4,242.3,37,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219001058,55.099775,14.693073,Under way using engine,0.0,0.0,336.7,9,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,314429000,57.469120,11.482017,Under way using engine,0.0,12.6,317.8,316,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,314429000,57.469120,11.482017,Under way using engine,0.0,12.6,317.8,316,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,314429000,57.469120,11.482017,Under way using engine,0.0,12.6,317.8,316,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,AtoN,992111876,54.874503,14.083673,Unknown value,,,,,Unknown,Unknown,WK N-15 WINDFARM,Undefined,,26,26,Surveyed,,Unknown,,AIS,13,13,13,13
14/03/2026 00:00:02,Base Station,2190052,54.872383,11.196940,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,211727510,54.176733,12.095433,Under way using engine,0.0,7.5,340.7,341,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,319113500,54.962910,10.968820,Under way using engine,0.0,14.2,224.1,227,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,319113500,54.962910,10.968820,Under way using engine,0.0,14.2,224.1,227,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2579999,91.000000,0.000000,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,211727510,54.176733,12.095433,Under way using engine,0.0,7.5,340.7,341,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2579999,91.000000,0.000000,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,319113500,54.962910,10.968820,Under way using engine,0.0,14.2,224.1,227,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,253134000,57.268087,11.523667,Under way using engine,0.0,8.0,160.5,162,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,636026062,57.573000,8.117142,Under way using engine,0.0,10.7,218.3,218,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2579999,91.000000,0.000000,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,253134000,57.268087,11.523667,Under way using engine,0.0,8.0,160.5,162,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2579999,91.000000,0.000000,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,253134000,57.268087,11.523667,Under way using engine,0.0,8.0,160.5,162,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190052,54.872383,11.196940,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2655150,57.694022,12.058700,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Internal,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190052,54.872383,11.196940,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,566583000,57.992245,10.232825,Under way using engine,2.9,11.5,242.4,240,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2655150,57.694022,12.058700,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Internal,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2614400,54.539700,16.542307,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190052,54.872383,11.196940,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,566583000,57.992245,10.232825,Under way using engine,2.9,11.5,242.4,240,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190052,54.872383,11.196940,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190052,54.872383,11.196940,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,AtoN,992111761,54.820998,13.899372,Unknown value,,,,,Unknown,Unknown,BE OSS WINDFARM,Undefined,,40,50,Surveyed,,Unknown,,AIS,25,25,20,20
14/03/2026 00:00:02,Class A,245190000,57.190518,10.730425,Under way using engine,0.0,7.3,355.2,356,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219005477,56.152522,10.251278,Under way sailing,0.0,0.0,312.9,122,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219000092,55.645263,14.862552,Under way using engine,,7.7,31.9,36,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219005477,56.152522,10.251278,Under way sailing,0.0,0.0,312.9,122,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219015425,56.683163,11.009858,Under way using engine,0.0,10.4,179.2,179,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,244613000,54.467673,11.666933,Under way using engine,0.0,10.5,294.4,291,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,244613000,54.467673,11.666933,Under way using engine,0.0,10.5,294.4,291,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219015425,56.683163,11.009858,Under way using engine,0.0,10.4,179.2,179,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,309193000,57.812262,10.661425,Under way using engine,-3.6,8.4,96.8,104,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,266186000,57.617887,11.761880,Engaged in fishing,0.0,0.0,1.9,236,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,304199000,55.226295,14.259792,Under way using engine,0.0,10.8,233.3,232,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,309193000,57.812262,10.661425,Under way using engine,-3.6,8.4,96.8,104,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,265547260,57.661573,11.842155,Under way using engine,0.0,0.0,40.6,141,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,255915749,54.375070,10.173595,Under way using engine,0.0,1.6,229.0,224,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219002719,55.333353,11.134688,Under way using engine,0.0,0.0,,63,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,255915749,54.375070,10.173595,Under way using engine,0.0,1.6,229.0,224,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219002719,55.333353,11.134688,Under way using engine,0.0,0.0,,63,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,218816000,55.477165,7.324790,Under way using engine,-10.0,13.3,354.0,353,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219011136,57.593470,9.956580,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219006389,56.764483,8.863695,Power-driven vessel towing astern,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219011136,57.593470,9.956580,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219006389,56.764483,8.863695,Power-driven vessel towing astern,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219007596,55.754162,11.323753,Engaged in fishing,0.0,0.0,315.1,348,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,249127000,56.702042,8.222647,Under way using engine,,0.0,282.3,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2614500,54.242868,15.872725,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219007596,55.754162,11.323753,Engaged in fishing,0.0,0.0,315.1,348,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219033013,55.560068,9.753418,Under way using engine,0.0,0.0,308.9,314,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,249127000,56.702042,8.222647,Under way using engine,,0.0,282.3,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,AtoN,992651043,57.833228,12.008352,Unknown value,,,,,Unknown,Unknown,MISSING,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219033013,55.560068,9.753418,Under way using engine,0.0,0.0,308.9,314,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,211553850,54.795152,9.433012,Unknown value,0.0,0.0,53.1,247,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219008145,54.933983,10.834493,Under way sailing,,0.0,346.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,352003799,57.855780,10.327920,Under way using engine,0.4,9.6,270.1,268,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219008145,54.933983,10.834493,Under way sailing,,0.0,346.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219008145,54.933983,10.834493,Under way sailing,,0.0,346.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219002418,55.212350,14.972027,Under way using engine,,0.0,241.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,352003799,57.855780,10.327920,Under way using engine,0.4,9.6,270.1,268,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,232003652,54.572183,11.928927,Under way using engine,,0.0,0.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class B,119000191,91.000000,0.000000,Unknown value,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class B,119000191,91.000000,0.000000,Unknown value,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,255916486,54.579858,10.914338,Under way using engine,0.0,17.5,82.7,83,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,255916486,54.579858,10.914338,Under way using engine,0.0,17.5,82.7,83,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,255916486,54.579858,10.914338,Under way using engine,0.0,17.5,82.7,83,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,255916486,54.579858,10.914338,Under way using engine,0.0,17.5,82.7,83,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219002416,56.153700,10.217240,Under way using engine,0.0,0.0,67.0,217,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219002416,56.153700,10.217240,Under way using engine,0.0,0.0,67.0,217,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,220256000,57.493260,10.506477,Engaged in fishing,,0.0,301.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,220256000,57.493260,10.506477,Engaged in fishing,,0.0,301.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219029707,54.954567,12.468430,Under way using engine,0.0,0.0,66.4,178,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190074,57.738658,10.574667,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,220256000,57.493260,10.506477,Engaged in fishing,,0.0,301.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,538007629,54.826013,10.836833,Constrained by her draught,0.0,7.6,4.0,8,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,538007629,54.826013,10.836833,Constrained by her draught,0.0,7.6,4.0,8,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,538007629,54.826013,10.836833,Constrained by her draught,0.0,7.6,4.0,8,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,538007629,54.826013,10.836833,Constrained by her draught,0.0,7.6,4.0,8,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219019010,57.594265,9.959385,Under way sailing,,0.0,134.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,231846000,57.688052,11.857852,Under way using engine,,0.2,13.9,54,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,538007629,54.826013,10.836833,Constrained by her draught,0.0,7.6,4.0,8,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class B,265814190,55.587127,12.924233,Unknown value,,0.0,307.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,219005496,57.122082,8.600237,Unknown value,0.0,0.0,228.9,334,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190074,57.738658,10.574667,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,305170000,55.095783,7.552600,Under way using engine,,7.8,0.7,9,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Base Station,2190074,57.738658,10.574667,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
14/03/2026 00:00:02,Class A,305373000,55.255852,12.845030,Under way using engine,0.0,11.3,110.5,110,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
14/03/2026 00:00:02,AtoN,992111827,55.194983,7.158370,Unknown value,,,,,Unknown,Unknown,FINO3 PLATFORM,Undefined,,20,20,GPS,,Unknown,,AIS,10,10,10,10
